Var1_1,Var1_2,Var1_3
1855.5,1310,0
1856,1309.5,0
1856.5,1309,0
1864.5,1299,0
1865.5,1297,0
1866.5,1295,0
1867.5,1292,0
1867.5,1291,0
1867.5,1290,0
1867.5,1289,0
1867.5,1288,0
1867.5,1287,0
1867.5,1286,0
1867.5,1285,0
1867.5,1284,0
1867.5,1283,0
1867.5,1282,0
1867.5,1281,0
1867.5,1280,0
1867.5,1279,0
1867.5,1278,0
1867.5,1277,0
1867.5,1276,0
1867.5,1275,0
1867.5,1274,0
1867.5,1273,0
1867.5,1272,0
1867.5,1271,0
1867.5,1270,0
1867.5,1269,0
1867.5,1268,0
1866.5,1260,0
1865.5,1258,0
1860.5,1249,0
1860,1248.5,0
1859.5,1248,0
1859,1247.5,0
1858.5,1247,0
1858,1246.5,0
1857.5,1246,0
1857,1245.5,0
1856.5,1245,0
1856,1244.5,0
1855.5,1244,0
1855,1243.5,0
1854.5,1243,0
1854,1242.5,0
1853.5,1242,0
1853,1241.5,0
1852.5,1241,0
1852,1240.5,0
1851.5,1240,0
1851,1239.5,0
1850.5,1239,0
1850,1238.5,0
1849.5,1238,0
1849,1237.5,0
1848.5,1237,0
1848,1236.5,0
1847.5,1236,0
1847,1235.5,0
1846.5,1235,0
1846,1234.5,0
1845.5,1234,0
1845,1233.5,0
1844.5,1233,0
1844,1232.5,0
1843.5,1232,0
1843,1231.5,0
1842.5,1231,0
1842,1230.5,0
1841.5,1230,0
1841,1229.5,0
1839,1228.5,0
1837,1227.5,0
1806,1218.5,0
1777,1214.5,0
1776,1214.5,0
1775,1214.5,0
1774,1214.5,0
1773,1214.5,0
1772,1214.5,0
1771,1214.5,0
1770,1214.5,0
1769,1214.5,0
1768,1214.5,0
1767,1214.5,0
1766,1214.5,0
1765,1214.5,0
1764,1214.5,0
1763,1214.5,0
1762,1214.5,0
1761,1214.5,0
1760,1214.5,0
1759,1214.5,0
1758,1214.5,0
1757,1214.5,0
1756,1214.5,0
1755,1214.5,0
1754,1214.5,0
1753,1214.5,0
1752,1214.5,0
1751,1214.5,0
1749,1215.5,0
1748.5,1216,0
1748,1216.5,0
1747.5,1217,0
1747,1217.5,0
1746.5,1218,0
1746,1218.5,0
1745.5,1219,0
1745,1219.5,0
1744.5,1220,0
1744,1220.5,0
1743.5,1221,0
1743,1221.5,0
1742.5,1222,0
1742,1222.5,0
1741.5,1223,0
1741,1223.5,0
1740.5,1224,0
1740,1224.5,0
1739.5,1225,0
1739,1225.5,0
1738.5,1226,0
1738,1226.5,0
1737.5,1227,0
1737,1227.5,0
1736.5,1228,0
1736,1228.5,0
1735.5,1229,0
1735,1229.5,0
1795.58907000437,1275.74799883569,1
1795.58907000437,1275.74799883569,-1
-1,47,0
1756,1910.5,0
1755.5,1911,0
1754.5,1913,0
1754.5,1914,0
1754.5,1915,0
1754.5,1916,0
1754.5,1917,0
1754.5,1918,0
1754.5,1919,0
1754.5,1920,0
1754.5,1921,0
1754.5,1922,0
1754.5,1923,0
1754.5,1924,0
1754.5,1925,0
1754.5,1926,0
1754.5,1927,0
1754.5,1928,0
1754.5,1929,0
1754.5,1930,0
1754.5,1931,0
1754.5,1932,0
1754.5,1933,0
1754.5,1934,0
1754.5,1935,0
1754.5,1936,0
1754.5,1937,0
1754.5,1938,0
1754.5,1939,0
1754.5,1940,0
1754.5,1941,0
1754.5,1942,0
1754.5,1943,0
1756.5,1957,0
1757.5,1960,0
1759.5,1963,0
1760,1963.5,0
1760.5,1964,0
1761,1964.5,0
1761.5,1965,0
1762,1965.5,0
1762.5,1966,0
1763,1966.5,0
1763.5,1967,0
1764,1967.5,0
1764.5,1968,0
1765,1968.5,0
1765.5,1969,0
1766,1969.5,0
1766.5,1970,0
1767,1970.5,0
1767.5,1971,0
1768,1971.5,0
1768.5,1972,0
1769,1972.5,0
1769.5,1973,0
1770,1973.5,0
1770.5,1974,0
1771,1974.5,0
1771.5,1975,0
1772,1975.5,0
1772.5,1976,0
1773,1976.5,0
1773.5,1977,0
1774,1977.5,0
1795,1991.5,0
1797,1992.5,0
1799,1993.5,0
1802,1994.5,0
1805,1995.5,0
1817,1999.5,0
1827,2001.5,0
1828,2001.5,0
1829,2001.5,0
1830,2001.5,0
1831,2001.5,0
1832,2001.5,0
1833,2001.5,0
1834,2001.5,0
1835,2001.5,0
1836,2001.5,0
1837,2001.5,0
1838,2001.5,0
1839,2001.5,0
1840,2001.5,0
1841,2001.5,0
1842,2001.5,0
1843,2001.5,0
1844,2001.5,0
1845,2001.5,0
1846,2001.5,0
1847,2001.5,0
1848,2001.5,0
1849,2001.5,0
1850,2001.5,0
1851,2001.5,0
1852,2001.5,0
1863,2000.5,0
1879,1998.5,0
1882,1997.5,0
1888,1995.5,0
1890,1994.5,0
1892,1993.5,0
1892.5,1993,0
1893,1992.5,0
1893.5,1992,0
1894,1991.5,0
1894.5,1991,0
1895,1990.5,0
1895.5,1990,0
1896,1989.5,0
1896.5,1989,0
1897,1988.5,0
1897.5,1988,0
1898,1987.5,0
1898.5,1987,0
1899,1986.5,0
1899.5,1986,0
1900,1985.5,0
1900.5,1985,0
1901,1984.5,0
1901.5,1984,0
1902,1983.5,0
1902.5,1983,0
1903,1982.5,0
1903.5,1982,0
1904,1981.5,0
1904.5,1981,0
1905,1980.5,0
1905.5,1980,0
1906,1979.5,0
1906.5,1979,0
1907,1978.5,0
1907.5,1978,0
1908,1977.5,0
1908.5,1977,0
1909.5,1975,0
1913.5,1963,0
1913.5,1962,0
1913.5,1961,0
1913.5,1960,0
1913.5,1959,0
1913.5,1958,0
1913.5,1957,0
1913.5,1956,0
1913.5,1955,0
1913.5,1954,0
1913.5,1953,0
1913.5,1952,0
1913.5,1951,0
1913.5,1950,0
1913.5,1949,0
1913.5,1948,0
1913.5,1947,0
1913.5,1946,0
1913.5,1945,0
1913.5,1944,0
1913.5,1943,0
1913.5,1942,0
1913.5,1941,0
1913.5,1940,0
1913.5,1939,0
1913.5,1938,0
1913.5,1937,0
1913.5,1936,0
1912.5,1934,0
1911.5,1932,0
1910.5,1930,0
1910,1929.5,0
1909.5,1929,0
1909,1928.5,0
1908.5,1928,0
1908,1927.5,0
1907.5,1927,0
1907,1926.5,0
1906.5,1926,0
1906,1925.5,0
1905.5,1925,0
1905,1924.5,0
1904.5,1924,0
1904,1923.5,0
1903.5,1923,0
1903,1922.5,0
1902.5,1922,0
1902,1921.5,0
1901.5,1921,0
1901,1920.5,0
1900.5,1920,0
1900,1919.5,0
1899.5,1919,0
1899,1918.5,0
1898.5,1918,0
1898,1917.5,0
1897.5,1917,0
1897,1916.5,0
1896.5,1916,0
1896,1915.5,0
1895.5,1915,0
1895,1914.5,0
1894.5,1914,0
1894,1913.5,0
1892,1912.5,0
1874,1903.5,0
1872,1902.5,0
1865,1899.5,0
1820,1889.5,0
1819,1889.5,0
1818,1889.5,0
1817,1889.5,0
1816,1889.5,0
1815,1889.5,0
1814,1889.5,0
1813,1889.5,0
1812,1889.5,0
1811,1889.5,0
1810,1889.5,0
1809,1889.5,0
1808,1889.5,0
1807,1889.5,0
1806,1889.5,0
1805,1889.5,0
1804,1889.5,0
1803,1889.5,0
1802,1889.5,0
1801,1889.5,0
1800,1889.5,0
1799,1889.5,0
1798,1889.5,0
1797,1889.5,0
1796,1889.5,0
1795,1889.5,0
1794,1889.5,0
1793,1889.5,0
1792,1889.5,0
1791,1889.5,0
1790,1889.5,0
1789,1889.5,0
1788,1889.5,0
1787,1889.5,0
1786,1889.5,0
1785,1889.5,0
1784,1889.5,0
1783,1889.5,0
1782,1889.5,0
1780,1890.5,0
1771,1895.5,0
1770.5,1896,0
1770,1896.5,0
1769.5,1897,0
1769,1897.5,0
1768.5,1898,0
1768,1898.5,0
1767.5,1899,0
1767,1899.5,0
1766.5,1900,0
1766,1900.5,0
1765.5,1901,0
1765,1901.5,0
1764.5,1902,0
1764,1902.5,0
1763.5,1903,0
1763,1903.5,0
1762.5,1904,0
1762,1904.5,0
1761.5,1905,0
1761,1905.5,0
1760.5,1906,0
1760,1906.5,0
1759.5,1907,0
1759,1907.5,0
1758.5,1908,0
1758,1908.5,0
1757.5,1909,0
1757,1909.5,0
1756.5,1910,0
1756,1910.5,0
1832.56693854591,1945.73716776825,1
1832.56693854591,1945.73716776825,-1
-1,48,0
1791,2276.5,0
1790.5,2277,0
1789.5,2279,0
1789.5,2280,0
1789.5,2281,0
1789.5,2282,0
1789.5,2283,0
1789.5,2284,0
1789.5,2285,0
1789.5,2286,0
1789.5,2287,0
1789.5,2288,0
1789.5,2289,0
1789.5,2290,0
1789.5,2291,0
1789.5,2292,0
1789.5,2293,0
1789.5,2294,0
1789.5,2295,0
1789.5,2296,0
1789.5,2297,0
1789.5,2298,0
1789.5,2299,0
1789.5,2300,0
1789.5,2301,0
1789.5,2302,0
1789.5,2303,0
1789.5,2304,0
1789.5,2305,0
1789.5,2306,0
1789.5,2307,0
1789.5,2308,0
1789.5,2309,0
1789.5,2310,0
1790.5,2312,0
1792.5,2315,0
1794.5,2318,0
1795,2318.5,0
1795.5,2319,0
1796,2319.5,0
1796.5,2320,0
1797,2320.5,0
1797.5,2321,0
1798,2321.5,0
1798.5,2322,0
1799,2322.5,0
1799.5,2323,0
1800,2323.5,0
1800.5,2324,0
1801,2324.5,0
1801.5,2325,0
1802,2325.5,0
1802.5,2326,0
1803,2326.5,0
1803.5,2327,0
1804,2327.5,0
1804.5,2328,0
1805,2328.5,0
1805.5,2329,0
1806,2329.5,0
1806.5,2330,0
1807,2330.5,0
1807.5,2331,0
1808,2331.5,0
1808.5,2332,0
1809,2332.5,0
1809.5,2333,0
1810,2333.5,0
1812,2334.5,0
1825,2338.5,0
1844,2343.5,0
1857,2346.5,0
1867,2347.5,0
1868,2347.5,0
1869,2347.5,0
1870,2347.5,0
1871,2347.5,0
1872,2347.5,0
1873,2347.5,0
1874,2347.5,0
1875,2347.5,0
1876,2347.5,0
1877,2347.5,0
1878,2347.5,0
1879,2347.5,0
1880,2347.5,0
1881,2347.5,0
1882,2347.5,0
1883,2347.5,0
1884,2347.5,0
1885,2347.5,0
1886,2347.5,0
1887,2347.5,0
1888,2347.5,0
1889,2347.5,0
1890,2347.5,0
1891,2347.5,0
1892,2347.5,0
1893,2347.5,0
1894,2347.5,0
1895,2347.5,0
1896,2347.5,0
1897,2347.5,0
1898,2347.5,0
1899,2347.5,0
1900,2347.5,0
1901,2347.5,0
1936,2346.5,0
1946,2342.5,0
1948,2341.5,0
1948.5,2341,0
1949,2340.5,0
1949.5,2340,0
1950,2339.5,0
1950.5,2339,0
1951,2338.5,0
1951.5,2338,0
1952,2337.5,0
1952.5,2337,0
1953,2336.5,0
1953.5,2336,0
1954,2335.5,0
1954.5,2335,0
1955,2334.5,0
1955.5,2334,0
1956,2333.5,0
1956.5,2333,0
1957,2332.5,0
1957.5,2332,0
1958,2331.5,0
1958.5,2331,0
1959,2330.5,0
1959.5,2330,0
1960,2329.5,0
1960.5,2329,0
1961,2328.5,0
1961.5,2328,0
1962,2327.5,0
1962.5,2327,0
1963.5,2325,0
1964.5,2318,0
1964.5,2317,0
1964.5,2316,0
1964.5,2315,0
1964.5,2314,0
1964.5,2313,0
1964.5,2312,0
1964.5,2311,0
1964.5,2310,0
1964.5,2309,0
1964.5,2308,0
1964.5,2307,0
1964.5,2306,0
1964.5,2305,0
1964.5,2304,0
1964.5,2303,0
1964.5,2302,0
1964.5,2301,0
1964.5,2300,0
1964.5,2299,0
1964.5,2298,0
1964.5,2297,0
1964.5,2296,0
1964.5,2295,0
1964.5,2294,0
1964.5,2293,0
1964.5,2292,0
1964.5,2291,0
1963.5,2289,0
1960.5,2285,0
1960,2284.5,0
1959.5,2284,0
1959,2283.5,0
1958.5,2283,0
1958,2282.5,0
1957.5,2282,0
1957,2281.5,0
1956.5,2281,0
1956,2280.5,0
1955.5,2280,0
1955,2279.5,0
1954.5,2279,0
1954,2278.5,0
1953.5,2278,0
1953,2277.5,0
1952.5,2277,0
1952,2276.5,0
1951.5,2276,0
1951,2275.5,0
1950.5,2275,0
1950,2274.5,0
1949.5,2274,0
1949,2273.5,0
1948.5,2273,0
1948,2272.5,0
1947.5,2272,0
1947,2271.5,0
1946.5,2271,0
1946,2270.5,0
1945.5,2270,0
1945,2269.5,0
1944.5,2269,0
1944,2268.5,0
1937,2262.5,0
1935,2261.5,0
1917,2256.5,0
1916,2256.5,0
1915,2256.5,0
1914,2256.5,0
1913,2256.5,0
1912,2256.5,0
1911,2256.5,0
1910,2256.5,0
1909,2256.5,0
1908,2256.5,0
1907,2256.5,0
1906,2256.5,0
1905,2256.5,0
1904,2256.5,0
1903,2256.5,0
1902,2256.5,0
1901,2256.5,0
1900,2256.5,0
1899,2256.5,0
1898,2256.5,0
1897,2256.5,0
1896,2256.5,0
1895,2256.5,0
1894,2256.5,0
1893,2256.5,0
1892,2256.5,0
1891,2256.5,0
1890,2256.5,0
1889,2256.5,0
1888,2256.5,0
1887,2256.5,0
1886,2256.5,0
1885,2256.5,0
1884,2256.5,0
1883,2256.5,0
1882,2256.5,0
1857,2256.5,0
1856,2256.5,0
1855,2256.5,0
1854,2256.5,0
1853,2256.5,0
1852,2256.5,0
1851,2256.5,0
1850,2256.5,0
1849,2256.5,0
1848,2256.5,0
1847,2256.5,0
1846,2256.5,0
1845,2256.5,0
1844,2256.5,0
1843,2256.5,0
1842,2256.5,0
1841,2256.5,0
1840,2256.5,0
1839,2256.5,0
1838,2256.5,0
1837,2256.5,0
1836,2256.5,0
1835,2256.5,0
1834,2256.5,0
1833,2256.5,0
1832,2256.5,0
1831,2256.5,0
1817,2258.5,0
1808,2260.5,0
1806,2261.5,0
1805.5,2262,0
1805,2262.5,0
1804.5,2263,0
1804,2263.5,0
1803.5,2264,0
1803,2264.5,0
1802.5,2265,0
1802,2265.5,0
1801.5,2266,0
1801,2266.5,0
1800.5,2267,0
1800,2267.5,0
1799.5,2268,0
1799,2268.5,0
1798.5,2269,0
1798,2269.5,0
1797.5,2270,0
1797,2270.5,0
1796.5,2271,0
1796,2271.5,0
1795.5,2272,0
1795,2272.5,0
1794.5,2273,0
1794,2273.5,0
1793.5,2274,0
1793,2274.5,0
1792.5,2275,0
1792,2275.5,0
1791.5,2276,0
1791,2276.5,0
1877.8222769409,2301.22631807648,1
1877.8222769409,2301.22631807648,-1
-1,49,0
1803,1135.5,0
1802.5,1136,0
1801.5,1138,0
1801.5,1139,0
1801.5,1140,0
1801.5,1141,0
1801.5,1142,0
1801.5,1143,0
1801.5,1144,0
1801.5,1145,0
1801.5,1146,0
1801.5,1147,0
1801.5,1148,0
1801.5,1149,0
1801.5,1150,0
1801.5,1151,0
1801.5,1152,0
1801.5,1153,0
1801.5,1154,0
1801.5,1155,0
1801.5,1156,0
1801.5,1157,0
1801.5,1158,0
1801.5,1159,0
1801.5,1160,0
1801.5,1161,0
1801.5,1162,0
1802.5,1170,0
1803.5,1172,0
1804,1172.5,0
1804.5,1173,0
1805,1173.5,0
1805.5,1174,0
1806,1174.5,0
1806.5,1175,0
1807,1175.5,0
1807.5,1176,0
1808,1176.5,0
1808.5,1177,0
1809,1177.5,0
1809.5,1178,0
1810,1178.5,0
1810.5,1179,0
1811,1179.5,0
1811.5,1180,0
1812,1180.5,0
1812.5,1181,0
1813,1181.5,0
1813.5,1182,0
1814,1182.5,0
1814.5,1183,0
1815,1183.5,0
1815.5,1184,0
1816,1184.5,0
1816.5,1185,0
1817,1185.5,0
1817.5,1186,0
1818,1186.5,0
1818.5,1187,0
1819,1187.5,0
1819.5,1188,0
1820,1188.5,0
1822,1189.5,0
1855,1201.5,0
1856,1201.5,0
1857,1201.5,0
1858,1201.5,0
1859,1201.5,0
1860,1201.5,0
1861,1201.5,0
1862,1201.5,0
1863,1201.5,0
1864,1201.5,0
1865,1201.5,0
1866,1201.5,0
1867,1201.5,0
1868,1201.5,0
1869,1201.5,0
1870,1201.5,0
1871,1201.5,0
1872,1201.5,0
1873,1201.5,0
1874,1201.5,0
1875,1201.5,0
1876,1201.5,0
1877,1201.5,0
1878,1201.5,0
1879,1201.5,0
1880,1201.5,0
1881,1201.5,0
1882,1201.5,0
1883,1201.5,0
1884,1201.5,0
1885,1201.5,0
1886,1201.5,0
1887,1201.5,0
1888,1201.5,0
1889,1201.5,0
1890,1201.5,0
1891,1201.5,0
1892,1201.5,0
1893,1201.5,0
1894,1201.5,0
1895,1201.5,0
1896,1201.5,0
1897,1201.5,0
1898,1201.5,0
1899,1201.5,0
1900,1201.5,0
1901,1201.5,0
1902,1201.5,0
1903,1201.5,0
1904,1201.5,0
1905,1201.5,0
1906,1201.5,0
1907,1201.5,0
1908,1201.5,0
1909,1201.5,0
1910,1201.5,0
1927,1195.5,0
1929,1194.5,0
1929.5,1194,0
1930,1193.5,0
1930.5,1193,0
1931,1192.5,0
1931.5,1192,0
1932,1191.5,0
1932.5,1191,0
1933,1190.5,0
1933.5,1190,0
1934,1189.5,0
1934.5,1189,0
1935,1188.5,0
1935.5,1188,0
1936,1187.5,0
1936.5,1187,0
1937,1186.5,0
1937.5,1186,0
1938,1185.5,0
1938.5,1185,0
1939,1184.5,0
1939.5,1184,0
1940,1183.5,0
1940.5,1183,0
1941,1182.5,0
1941.5,1182,0
1942,1181.5,0
1942.5,1181,0
1943,1180.5,0
1943.5,1180,0
1944,1179.5,0
1944.5,1179,0
1945,1178.5,0
1945.5,1178,0
1946,1177.5,0
1946.5,1177,0
1947,1176.5,0
1947.5,1176,0
1948,1175.5,0
1948.5,1175,0
1949,1174.5,0
1949.5,1174,0
1950,1173.5,0
1950.5,1173,0
1951,1172.5,0
1951.5,1172,0
1952.5,1170,0
1953.5,1166,0
1953.5,1165,0
1953.5,1164,0
1953.5,1163,0
1953.5,1162,0
1953.5,1161,0
1953.5,1160,0
1953.5,1159,0
1953.5,1158,0
1953.5,1157,0
1953.5,1156,0
1953.5,1155,0
1953.5,1154,0
1953.5,1153,0
1953.5,1152,0
1953.5,1151,0
1953.5,1150,0
1953.5,1149,0
1953.5,1148,0
1953.5,1147,0
1953.5,1146,0
1953.5,1145,0
1953.5,1144,0
1953.5,1143,0
1953.5,1142,0
1952.5,1140,0
1952,1139.5,0
1951.5,1139,0
1951,1138.5,0
1950.5,1138,0
1950,1137.5,0
1949.5,1137,0
1949,1136.5,0
1948.5,1136,0
1948,1135.5,0
1947.5,1135,0
1947,1134.5,0
1946.5,1134,0
1946,1133.5,0
1945.5,1133,0
1945,1132.5,0
1944.5,1132,0
1944,1131.5,0
1943.5,1131,0
1943,1130.5,0
1942.5,1130,0
1942,1129.5,0
1941.5,1129,0
1941,1128.5,0
1940.5,1128,0
1940,1127.5,0
1939.5,1127,0
1939,1126.5,0
1938.5,1126,0
1938,1125.5,0
1918,1111.5,0
1916,1110.5,0
1880,1104.5,0
1879,1104.5,0
1878,1104.5,0
1877,1104.5,0
1876,1104.5,0
1875,1104.5,0
1874,1104.5,0
1873,1104.5,0
1872,1104.5,0
1871,1104.5,0
1870,1104.5,0
1869,1104.5,0
1868,1104.5,0
1867,1104.5,0
1866,1104.5,0
1865,1104.5,0
1864,1104.5,0
1863,1104.5,0
1862,1104.5,0
1861,1104.5,0
1860,1104.5,0
1859,1104.5,0
1858,1104.5,0
1857,1104.5,0
1825,1114.5,0
1823,1115.5,0
1822.5,1116,0
1822,1116.5,0
1821.5,1117,0
1821,1117.5,0
1820.5,1118,0
1820,1118.5,0
1819.5,1119,0
1819,1119.5,0
1818.5,1120,0
1818,1120.5,0
1817.5,1121,0
1817,1121.5,0
1816.5,1122,0
1816,1122.5,0
1815.5,1123,0
1815,1123.5,0
1814.5,1124,0
1814,1124.5,0
1813.5,1125,0
1813,1125.5,0
1812.5,1126,0
1812,1126.5,0
1811.5,1127,0
1811,1127.5,0
1810.5,1128,0
1810,1128.5,0
1809.5,1129,0
1809,1129.5,0
1808.5,1130,0
1808,1130.5,0
1807.5,1131,0
1807,1131.5,0
1806.5,1132,0
1806,1132.5,0
1805.5,1133,0
1805,1133.5,0
1804.5,1134,0
1804,1134.5,0
1803.5,1135,0
1803,1135.5,0
1876.97903812019,1154.32245794945,1
1876.97903812019,1154.32245794945,-1
-1,50,0
1805,1528.5,0
1804.5,1529,0
1803.5,1531,0
1803.5,1532,0
1803.5,1533,0
1803.5,1534,0
1803.5,1535,0
1803.5,1536,0
1803.5,1537,0
1803.5,1538,0
1803.5,1539,0
1803.5,1540,0
1803.5,1541,0
1803.5,1542,0
1803.5,1543,0
1803.5,1544,0
1803.5,1545,0
1803.5,1546,0
1803.5,1547,0
1803.5,1548,0
1803.5,1549,0
1803.5,1550,0
1803.5,1551,0
1803.5,1552,0
1803.5,1553,0
1803.5,1554,0
1803.5,1555,0
1803.5,1556,0
1803.5,1557,0
1807.5,1566,0
1808.5,1568,0
1809,1568.5,0
1809.5,1569,0
1810,1569.5,0
1810.5,1570,0
1811,1570.5,0
1811.5,1571,0
1812,1571.5,0
1812.5,1572,0
1813,1572.5,0
1813.5,1573,0
1814,1573.5,0
1814.5,1574,0
1815,1574.5,0
1815.5,1575,0
1816,1575.5,0
1816.5,1576,0
1817,1576.5,0
1817.5,1577,0
1818,1577.5,0
1818.5,1578,0
1819,1578.5,0
1819.5,1579,0
1820,1579.5,0
1820.5,1580,0
1821,1580.5,0
1821.5,1581,0
1822,1581.5,0
1822.5,1582,0
1823,1582.5,0
1823.5,1583,0
1824,1583.5,0
1824.5,1584,0
1825,1584.5,0
1825.5,1585,0
1826,1585.5,0
1828,1586.5,0
1831,1587.5,0
1834,1588.5,0
1835,1588.5,0
1836,1588.5,0
1837,1588.5,0
1838,1588.5,0
1839,1588.5,0
1840,1588.5,0
1841,1588.5,0
1842,1588.5,0
1843,1588.5,0
1844,1588.5,0
1845,1588.5,0
1846,1588.5,0
1847,1588.5,0
1848,1588.5,0
1849,1588.5,0
1850,1588.5,0
1851,1588.5,0
1852,1588.5,0
1853,1588.5,0
1854,1588.5,0
1855,1588.5,0
1856,1588.5,0
1857,1588.5,0
1858,1588.5,0
1859,1588.5,0
1860,1588.5,0
1861,1588.5,0
1862,1588.5,0
1863,1588.5,0
1864,1588.5,0
1865,1588.5,0
1866,1588.5,0
1867,1588.5,0
1873,1587.5,0
1900,1582.5,0
1933,1566.5,0
1935,1565.5,0
1935.5,1565,0
1936,1564.5,0
1936.5,1564,0
1937,1563.5,0
1937.5,1563,0
1938,1562.5,0
1938.5,1562,0
1939,1561.5,0
1939.5,1561,0
1940,1560.5,0
1940.5,1560,0
1941,1559.5,0
1941.5,1559,0
1942,1558.5,0
1942.5,1558,0
1943,1557.5,0
1943.5,1557,0
1944,1556.5,0
1944.5,1556,0
1945,1555.5,0
1945.5,1555,0
1946,1554.5,0
1946.5,1554,0
1947,1553.5,0
1947.5,1553,0
1948,1552.5,0
1948.5,1552,0
1949,1551.5,0
1949.5,1551,0
1950,1550.5,0
1950.5,1550,0
1951,1549.5,0
1951.5,1549,0
1952,1548.5,0
1952.5,1548,0
1953,1547.5,0
1953.5,1547,0
1954,1546.5,0
1954.5,1546,0
1955.5,1544,0
1955.5,1543,0
1955.5,1542,0
1955.5,1541,0
1955.5,1540,0
1955.5,1539,0
1955.5,1538,0
1955.5,1537,0
1955.5,1536,0
1955.5,1535,0
1955.5,1534,0
1955.5,1533,0
1955.5,1532,0
1955.5,1531,0
1955.5,1530,0
1955.5,1529,0
1955.5,1528,0
1955.5,1527,0
1955.5,1526,0
1955.5,1525,0
1955.5,1524,0
1955.5,1523,0
1955.5,1522,0
1955.5,1521,0
1950.5,1509,0
1944.5,1499,0
1944,1498.5,0
1943.5,1498,0
1943,1497.5,0
1942.5,1497,0
1942,1496.5,0
1941.5,1496,0
1941,1495.5,0
1940.5,1495,0
1940,1494.5,0
1939.5,1494,0
1939,1493.5,0
1938.5,1493,0
1938,1492.5,0
1937.5,1492,0
1937,1491.5,0
1936.5,1491,0
1936,1490.5,0
1935.5,1490,0
1935,1489.5,0
1934.5,1489,0
1934,1488.5,0
1933.5,1488,0
1933,1487.5,0
1932.5,1487,0
1932,1486.5,0
1931.5,1486,0
1931,1485.5,0
1930.5,1485,0
1930,1484.5,0
1929.5,1484,0
1929,1483.5,0
1928.5,1483,0
1928,1482.5,0
1927.5,1482,0
1927,1481.5,0
1926.5,1481,0
1926,1480.5,0
1925.5,1480,0
1925,1479.5,0
1924.5,1479,0
1924,1478.5,0
1923.5,1478,0
1923,1477.5,0
1921,1476.5,0
1919,1475.5,0
1918,1475.5,0
1917,1475.5,0
1916,1475.5,0
1915,1475.5,0
1914,1475.5,0
1913,1475.5,0
1912,1475.5,0
1911,1475.5,0
1910,1475.5,0
1909,1475.5,0
1908,1475.5,0
1907,1475.5,0
1906,1475.5,0
1905,1475.5,0
1904,1475.5,0
1903,1475.5,0
1902,1475.5,0
1901,1475.5,0
1900,1475.5,0
1899,1475.5,0
1898,1475.5,0
1897,1475.5,0
1896,1475.5,0
1895,1475.5,0
1894,1475.5,0
1874,1479.5,0
1858,1485.5,0
1844,1491.5,0
1842,1492.5,0
1835,1498.5,0
1834.5,1499,0
1834,1499.5,0
1833.5,1500,0
1833,1500.5,0
1832.5,1501,0
1832,1501.5,0
1831.5,1502,0
1831,1502.5,0
1830.5,1503,0
1830,1503.5,0
1829.5,1504,0
1829,1504.5,0
1828.5,1505,0
1828,1505.5,0
1827.5,1506,0
1827,1506.5,0
1826.5,1507,0
1826,1507.5,0
1825.5,1508,0
1825,1508.5,0
1824.5,1509,0
1824,1509.5,0
1823.5,1510,0
1823,1510.5,0
1822.5,1511,0
1822,1511.5,0
1821.5,1512,0
1821,1512.5,0
1820.5,1513,0
1820,1513.5,0
1819.5,1514,0
1819,1514.5,0
1818.5,1515,0
1818,1515.5,0
1817.5,1516,0
1817,1516.5,0
1816.5,1517,0
1816,1517.5,0
1815.5,1518,0
1815,1518.5,0
1814.5,1519,0
1814,1519.5,0
1813.5,1520,0
1813,1520.5,0
1812.5,1521,0
1812,1521.5,0
1811.5,1522,0
1811,1522.5,0
1810.5,1523,0
1810,1523.5,0
1809.5,1524,0
1809,1524.5,0
1808.5,1525,0
1808,1525.5,0
1807.5,1526,0
1807,1526.5,0
1806.5,1527,0
1806,1527.5,0
1805.5,1528,0
1805,1528.5,0
1879.65232754647,1533.75787371332,1
1879.65232754647,1533.75787371332,-1
-1,51,0
1958,1323.5,0
1957.5,1324,0
1941.5,1342,0
1905.5,1385,0
1904.5,1387,0
1904.5,1388,0
1904.5,1389,0
1904.5,1390,0
1904.5,1391,0
1904.5,1392,0
1904.5,1393,0
1904.5,1394,0
1904.5,1395,0
1904.5,1396,0
1904.5,1397,0
1904.5,1398,0
1904.5,1399,0
1904.5,1400,0
1904.5,1401,0
1904.5,1402,0
1904.5,1403,0
1904.5,1404,0
1904.5,1405,0
1904.5,1406,0
1904.5,1407,0
1904.5,1408,0
1904.5,1409,0
1904.5,1410,0
1905.5,1412,0
1906,1412.5,0
1906.5,1413,0
1907,1413.5,0
1907.5,1414,0
1908,1414.5,0
1908.5,1415,0
1909,1415.5,0
1909.5,1416,0
1910,1416.5,0
1910.5,1417,0
1911,1417.5,0
1911.5,1418,0
1912,1418.5,0
1912.5,1419,0
1913,1419.5,0
1913.5,1420,0
1914,1420.5,0
1914.5,1421,0
1915,1421.5,0
1915.5,1422,0
1916,1422.5,0
1916.5,1423,0
1917,1423.5,0
1917.5,1424,0
1918,1424.5,0
1918.5,1425,0
1919,1425.5,0
1919.5,1426,0
1920,1426.5,0
1922,1427.5,0
1923,1427.5,0
1924,1427.5,0
1925,1427.5,0
1926,1427.5,0
1927,1427.5,0
1928,1427.5,0
1929,1427.5,0
1930,1427.5,0
1931,1427.5,0
1932,1427.5,0
1933,1427.5,0
1934,1427.5,0
