x,y,z
1989.9,1524,0
1458.9,1626.1,0
738.5,1046,0
1424,2561.5,0
2534.5,1029,0
1612.5,2359.5,0
NaN,NaN,0
994.5,1279,0
2277.5,1892.5,0
8,1,0
444.5,408,0
3,2,0
2813.5,3061,0
2180,1984,0
671.83,665,0
547.55,600.75,0
619,700,0
1578.5,926,0
1464.8,2850.4,0
1808.9,1229.8,0
1412.5,2338.7,0
1558.5,522,0
616,141.5,0
773,2900,0
835.36,2336.7,0
1410,2759.4,0
1429.4,2575,0
1548.1,1456.6,0
1813.3,1721.2,0
1823,1890.3,0
3034,2619,0
3255.5,1095.5,0
1538.7,1501.7,0
1158.8,2574.8,0
1428.5,1274,0
1447,2021.5,0
1737.2,679.83,0
2406.8,2617.6,0
2454,1152,0
2572.8,105.84,0
2865.5,1393,0
1913.4,2319.6,0
775.33,21.889,0
1021.6,408.7,0
1553.7,2588.4,0
2394.8,970.83,0
3027.3,2862.3,0
2665.5,2870.3,0
641,126,0
679.9,2920.9,0
2085.3,1034.9,0
2189.5,658.5,0
2682.3,1850,0
3060,704,0
2741,1611.7,0
1844.9,441.75,0
2328.7,1802.9,0
1794.8,3032.2,0
1803.4,659.62,0
2014.8,852.8,0
46235,NaN,0
21,4,0
1652.5,3045.5,0
711.5,2089,0
3024.7,984.67,0
2253,2845.3,0
2914,2128.5,0
1814.6,1234.2,0
3286.2,NaN,0
3286.2,NaN,0
1184.4,1791.7,0
1298.2,2635,0
3286.2,NaN,0
3286.2,NaN,0
7,3,0
1.8774,2552.7,0
3,2,0
883,591,0
2156.7,2826.4,0
1343.5,1654.5,0
2093.8,1526.5,0
1858.2,141.75,0
2788.5,2833.5,0
2,2,0
2579.5,2688,0
2.1248e+05,2026.2,0
1173.6,449.62,0
1090,1967.3,0
1835,2912.5,0
2452,418,0
NaN,3286.2,0
617.33,1088.9,0
1058.7,2163,0
1494.4,2127.8,0
1769.7,2531.2,0
3261.5,1586,0
1.9017,1464.3,0
1213,1414.5,0
2643.5,2924,0
2,0,0
1436.5,1499.5,0
544.67,621.33,0
1.7158,2509.6,0
2047.5,1061.5,0
1156,1453.2,0
NaN,46235,0
1545.8,2718,0
1529.8,1505.1,0
606.6,432.8,0
1954,1798.5,0
3016,321.83,0
2172.5,2110.5,0
46235,NaN,0
3126.5,277.4,0
2352.3,2790.4,0
46235,NaN,0
46235,NaN,0
46235,NaN,0
1999,2657.7,0
2017.4,128.25,0
46235,NaN,0
2308.7,1404.3,0
704,704,0
1842.9,1299.8,0
1591,2152,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
878.78,2465.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
1371.9,1763,0
1406,3261.9,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
1710.2,3150.5,0
NaN,3286.2,0
1801.6,727,0
NaN,3286.2,0
NaN,3286.2,0
1926.4,1931.8,0
NaN,3286.2,0
NaN,3286.2,0
2101,2586.6,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
2405.5,42,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
2734.8,3062.8,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
2977.5,299.18,0
NaN,3286.2,0
NaN,3286.2,0
3145.7,2668.9,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
3129.5,2765.5,0
1139.5,2567,0
1457.5,2614,0
49724,842.3,0
3109,2600.6,0
2,2,0
1858.2,2481.2,0
NaN,NaN,0
2068,2494.5,0
2136.5,2504.5,0
3071,1235,0
46235,3287.2,0
1846.7,609.89,0
46235,3287.2,0
2186.9,2495.1,0
1325.1,2783.6,0
2279.1,1599.8,0
1532.4,2828.7,0
1867.8,621.5,0
1978.2,1750.8,0
1369,2646.5,0
1472.2,1548.4,0
3168.4,233.55,0
1672.4,347,0
3167,2518.5,0
12346,1.1934e+06,0
1397.2,1.1133e+06,0
3110,1011.5,0
2694.5,1474.5,0
8,0,0
1.9701,2682.7,0
1.1024e+06,5613.5,0
2,0,0
2,1,0
3079,2672.5,0
3,0,0
3112.5,2260,0
1457,1747.5,0
1325.5,967,0
2,0,0
2462,2231,0
1338.5,1960.5,0
2128.5,150.15,0
1087,629.33,0
1910.4,1620.5,0
1550.5,3142,0
2954.5,1888.5,0
2608.5,837,0
1857.8,531.67,0
3235.7,2251.7,0
1811.5,1119,0
1.1849e+06,1.1849e+06,0
1369,1554.5,0
1316.5,2025.5,0
3,4,0
2,0,0
1702.8,2339.8,0
1359,1651,0
1334,1675.5,0
1.9043,2495.5,0
1.1645e+06,1.1645e+06,0
762.5,2977.5,0
2800.6,2884.8,0
7,3,0
3,3,0
21,21,0
2630,1949.5,0
21,21,0
20,20,0
1591.3,2948.8,0
2110,2002,0
1200,949,0
3163,3161,0
1.9822e+05,1.1438e+06,0
2009.2,678.54,0
5,1,0
3166.2,968.83,0
3,4,0
2,0,0
2359.5,1686,0
1349.1,1216,0
NaN,3287.2,0
3036,1563.5,0
46235,NaN,0
46235,NaN,0
46235,NaN,0
2,4,0
6,2,0
657.5,545,0
1505,825,0
2386.3,2455.2,0
3056.5,242,0
20987,1149.3,0
1587.5,1931,0
2839.5,2677.5,0
4,0,0
3064.5,2536.5,0
1885,701.5,0
2.0328e+05,15874,0
852.5,1995.5,0
834.83,2016.7,0
3,3,0
550.33,433.67,0
585.33,451.89,0
613,434.67,0
624,447.5,0
2466.5,1831,0
3260.1,2287,0
1862,2152,0
84.3,1.1279e+06,0
2318,2523,0
1580.7,2616,0
1017,2011,0
695,1871,0
3175.5,3078,0
934.67,2000.7,0
75,27,0
1.166e+06,1.166e+06,0
2089.3,769.3,0
2201,2881.5,0
1715.5,1649.5,0
2359.5,2983,0
2860.1,2668.5,0
1549.5,1427.5,0
365.5,543,0
2175.5,2349,0
2706.2,1006.5,0
2562.4,1700.6,0
3164.9,699.59,0
1869,428.5,0
3,6,0
1157.8,750.43,0
1622.6,2901.2,0
10,0,0
1629.6,1278.3,0
1.708,3172.4,0
2327.5,2451,0
5,2,0
2976,2734.5,0
1465,398,0
1490.9,3004,0
2,0,0
NaN,1.0014e+06,0
2,1,0
2113,2113,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
3041,2575.1,0
3224.5,1298.4,0
2,0,0
3120,5,0
3,3,0
2837.4,1.207e+06,0
647,1086.5,0
3,4,0
2,2,0
3286.2,46235,0
755.47,309.53,0
1073.8,626.54,0
2052.3,1920,0
3286.2,46235,0
2625,1172.5,0
3286.2,46235,0
NaN,NaN,0
882.5,1576,0
3082,3533,0
NaN,NaN,0
1564,889.5,0
932,1570.5,0
520.67,601,0
2189,713.5,0
2920,3051,0
1927.5,1137.5,0
1723,1588.2,0
2801,3171,0
738,546,0
1657.5,1756,0
1184.3,1879.3,0
1929,2808.5,0
1802,512.5,0
227,3,0
3078,567.33,0
713.5,565,0
1275,3213.5,0
2313.6,1119.2,0
2677.5,561,0
1504.2,1024.7,0
3626,3749,0
1313.5,2126.5,0
1774.2,2876.8,0
1852.2,3091.9,0
2441.6,2825.6,0
3043.2,1514.2,0
3114,683.4,0
2690.1,2347.5,0
3,6,0
2205.9,3043.7,0
2832.1,2802.4,0
2091,301.5,0
3,2,0
46235,3287.2,0
1337.7,1597.2,0
294.8,1287,0
3168.6,382.73,0
3287.2,NaN,0
3287.2,NaN,0
46235,NaN,0
2669.1,2241,0
2441,3097,0
3005.3,1512.7,0
1744,3186,0
431,323,0
2352.9,1456.8,0
1034.5,290.5,0
3572,3617,0
1278,328.5,0
46254,46251,0
2180,136.5,0
3240.2,1751.5,0
1694.7,1823.7,0
2453,1924.5,0
2053,2114,0
1930.3,1540.6,0
1524,2822.5,0
4,1,0
1337.5,116.5,0
3287.2,NaN,0
2,0,0
2,1,0
1.1052e+06,1.1052e+06,0
1820,1580.5,0
1240.5,1220.5,0
2205.5,2733.5,0
41,0,0
1.9078,1625.4,0
1.8282,3011.5,0
1517.5,2573.5,0
2327.5,1831,0
2622,1589.5,0
2500,914.5,0
1060.7,1760.7,0
2523,3238.5,0
46000,32,0
3,3,0
773.09,2002.6,0
694.2,1146.8,0
3115.5,247.55,0
1657.8,2974.8,0
362.29,658.71,0
2004.5,1441,0
1394,2323.5,0
1751,2014.7,0
2911.2,2722,0
906.5,724,0
827.41,1063.8,0
925,2352.5,0
NaN,3287.2,0
2207.5,3278,0
4,2,0
3063,1445,0
3052.5,2015.5,0
11,0,0
968.5,2293,0
3079.1,1330.4,0
2,0,0
2422.6,1751,0
2681,1855,0
1824.8,574.5,0
927.67,1516,0
NaN,NaN,0
NaN,NaN,0
NaN,1.1905e+06,0
1.9502,2874,0
1537.2,352.15,0
1596.5,1485.5,0
1983.5,1819,0
1827,148.5,0
520,15,0
NaN,46235,0
1238,1633.5,0
1651.3,2668.5,0
NaN,46235,0
483.88,3018.5,0
3286.2,46235,0
2564.8,3086.9,0
3286.2,46235,0
2581.7,664.29,0
NaN,3286.2,0
1224,358.5,0
3001.5,2893,0
748.67,1117.7,0
1502.6,1065,0
1323.2,3102.3,0
1676,2354.5,0
2162.7,2691.8,0
NaN,46235,0
1661.5,2176.2,0
83,83,0
1.2429e+06,12402,0
3395,3398,0
1956,3121.5,0
2,0,0
17866,1123,0
3048,2300.5,0
1803,1552,0
17,0,0
982.55,1957.8,0
1327.5,263.23,0
30674,1.2784e+06,0
1.1997e+06,1.1997e+06,0
1260.3,2139.2,0
2274,2358.5,0
1.164e+06,1.7574e+05,0
852.8,2362,0
2,2,0
2745,2745,0
1085.5,1011.6,0
1817.5,1615.5,0
583,597,0
2410.5,3063.9,0
815,1332,0
2,4,0
1949.5,2185.3,0
1.1113e+06,1.1113e+06,0
406,818.5,0
908.75,2117.2,0
3107,1576.8,0
2083,13.5,0
2938,1525,0
2701.8,624.58,0
2921.5,2973.5,0
2038.1,1029.6,0
26673,179,0
630,392.5,0
1.1659e+06,1.1659e+06,0
1662.6,229.25,0
720.5,598,0
1196,1291.3,0
2001,356.5,0
3030.7,1637.3,0
3,2,0
3023,2077.3,0
1308,2714.3,0
14841,1.2428e+06,0
2388.6,1279.2,0
1462,1524.5,0
2797.3,3207,0
3,4,0
832.93,2139.1,0
1107.2,1355.4,0
1839,2175.5,0
2271,2078.5,0
2406.4,1830.8,0
2431.5,3258,0
948,2006,0
952,2349.5,0
3188.7,1342.8,0
2969.7,705.33,0
482,391,0
2,0,0
1551,2758.5,0
1924.5,3150.5,0
2562.5,174,0
37,0,0
1230.7,1109,0
1734.5,1517,0
2857.3,2130.3,0
1.8449,2183,0
679.5,2903,0
2746.4,2044.4,0
2,1,0
2617.5,615.18,0
179,2,0
1181,2204,0
2298.5,2376.5,0
2267,746.33,0
546.33,414.67,0
1859.5,137,0
2472.5,1011,0
1279.3,1080.1,0
1309.2,2597,0
1911,2039.2,0
3287.2,46235,0
985,324.33,0
3287.2,46235,0
3287.2,46235,0
2153.5,2391.5,0
2,6,0
1503.5,536.5,0
2673,735.11,0
3239,3352,0
3239,3352,0
1268.8,1533.5,0
1283.5,864,0
3236,1744.5,0
1729.2,1002.9,0
140.71,920.24,0
1582.5,2638.1,0
2179.4,1229.7,0
1734.7,2329.7,0
931.5,2471.5,0
2.1248e+05,2.1247e+05,0
2,5,0
1357.5,2752.5,0
1843.5,190.5,0
1501.3,2846.3,0
4,1,0
1767.1,2977.3,0
2794.2,1393.7,0
1042.5,1175,0
2277,2180.5,0
497,622.5,0
2126,2906.5,0
3,2,0
3158,1866.5,0
2056.5,1609,0
3110.9,2708.3,0
73056,1.2706e+06,0
73056,1.2706e+06,0
73056,1.2706e+06,0
2,1,0
3287.2,NaN,0
2,4,0
689,590,0
3063,1198.5,0
733,415.5,0
771,2478,0
953.6,2369.8,0
1045,484,0
1144,1383,0
1161.7,2305.7,0
1183,913.33,0
1248.5,3283,0
1264,2989.8,0
1296.2,2629.9,0
1375.5,1424,0
1412.7,2807.3,0
1421.5,1537,0
1435,3122,0
1441.4,1196.2,0
1459,1821.5,0
1482.5,900,0
1508.3,478.11,0
1527.5,973.5,0
1601.7,2987.3,0
1621.6,1685.8,0
1670.8,281.9,0
1683,2506.5,0
1708.9,3138.9,0
1822,1370.5,0
1835.5,465.5,0
1853.5,3171,0
1885.3,2512,0
2080,157.5,0
2207.3,617.67,0
2307.5,1114.5,0
2317.5,2980.5,0
2447.8,747.2,0
2449.6,1666.9,0
2458.7,696.67,0
2462.8,327.4,0
2542,1249.5,0
2598.7,2696.3,0
2630.4,2668.9,0
2671,3254.5,0
2769.5,3206,0
2778.4,964.64,0
2908,2712.5,0
2996,2540.5,0
3028.5,2608,0
3031.7,1469.7,0
3214.4,2367.2,0
3215.5,724.5,0
32222,3028,0
417,417,0
983.22,539.79,0
742.26,574.59,0
2255.5,1885.5,0
1953.2,831.17,0
1089.2,1991.2,0
804.33,2508.7,0
811,1080,0
1093.4,2559.8,0
3398,2,0
2829.5,27.5,0
1759,789.5,0
46235,NaN,0
46235,NaN,0
46235,NaN,0
2042.5,327,0
898,2,0
2757,1359.4,0
319,1308.5,0
892,5,0
760,2943.5,0
2309.2,194,0
2,0,0
1432,526.5,0
2,2,0
17,0,0
1986,2654,0
2,1,0
770.6,2843,0
1826.8,2198,0
3167,2466,0
2760,1008.3,0
1437.9,2201.3,0
NaN,NaN,0
2297,2650,0
1576.1,746.57,0
2508.6,1062,0
1747.8,1497.8,0
648.67,426.67,0
2401.1,1625.4,0
4012,3920,0
3031,1206.4,0
401,412,0
1797.5,3126.5,0
1698.9,813.25,0
2656.5,1516.5,0
1392,2947.5,0
2605,1050.5,0
46235,NaN,0
46235,NaN,0
46235,NaN,0
3169.6,1302.8,0
2,3,0
2,0,0
956,2005,0
1889.1,2874.4,0
1169.5,837,0
2519,1046.5,0
12477,1632,0
3170.5,3162,0
1309.5,2127.5,0
11,0,0
2747.5,1649.5,0
29,1,0
2,2,0
2672,930,0
1338.4,2115.8,0
2,0,0
2438.6,1513.9,0
719,513,0
1595.1,785.4,0
1722.5,3080.5,0
2,1,0
2,0,0
3616,3610,0
1435.3,1622.7,0
3031.5,2592.5,0
2,2,0
2,2,0
3135.1,2661.8,0
1247.2,2139.2,0
1975.5,68,0
1767.6,1436.8,0
3258.5,2707,0
688.5,564,0
3125,2725.5,0
285,285,0
673.31,2728.1,0
758.62,386.5,0
NaN,1.1642e+06,0
1.8922,3104.8,0
942.33,2178,0
1291.1,2564.4,0
3062,202,0
618.94,305.65,0
635.57,437.29,0
861.5,438.17,0
2698,1052.6,0
3025.6,1062.6,0
2563.5,147,0
5,3,0
840,2043,0
601,11,0
661.73,2689.2,0
717.22,1637.3,0
1182.6,1370.6,0
1325.8,1960.2,0
1739,1866.5,0
1748.8,348.26,0
46235,NaN,0
1773,132.5,0
2265.3,2722.3,0
46235,NaN,0
1356,2176.5,0
156,156,0
9737,9586,0
1836.7,1133,0
2287.2,1701.3,0
891.08,489.16,0
1476,931.5,0
831,776,0
1.9926,1232.3,0
2,0,0
762.62,2795.5,0
2227.7,60.167,0
2371.5,2358.5,0
2801.5,1939.4,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
NaN,46235,0
2036.5,2601,0
2564,2913,0
1782,1586.5,0
1994,158,0
2592.5,2733,0
3170,2669.7,0
2969.9,2053.9,0
1277.5,922.5,0
1309.3,1804.3,0
3227,2918.8,0
790.67,1111.7,0
3286.2,NaN,0
1551.8,1064.9,0
NaN,3286.2,0
2473.6,3266.3,0
2533.7,2726.3,0
2822.7,684.33,0
46235,3286.2,0
46235,3286.2,0
648.71,1055.6,0
911.62,2076.4,0
46235,3286.2,0
46235,3286.2,0
1291.7,550,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
68,11,0
1766.3,1065.8,0
46235,3286.2,0
2131.9,10.471,0
2212.5,2816,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
3071.6,1183.2,0
46235,3286.2,0
3216.7,1153,0
1088.2,1239.2,0
3286.2,46235,0
3286.2,46235,0
1923.1,862,0
3286.2,46235,0
3286.2,46235,0
NaN,46235,0
374.36,1240.1,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
683.56,2720.1,0
NaN,46235,0
NaN,46235,0
840.88,1683.1,0
NaN,46235,0
NaN,46235,0
1127.1,2021.4,0
NaN,46235,0
1516.6,909.62,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
1979.3,680.71,0
NaN,46235,0
NaN,46235,0
2358.5,1261.4,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
2856.4,1757.8,0
NaN,46235,0
2942.2,2761.8,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
NaN,46235,0
1471.3,867.33,0
2403.5,3212.5,0
1274.7,1138.3,0
507,1139.5,0
1540.5,2803,0
1091.5,1041.5,0
2293.4,1849.2,0
618.14,529.21,0
1616.4,2173.8,0
2741.8,995,0
1504.5,20.5,0
1848.1,2877.4,0
1330.5,2140,0
2729.5,3124.5,0
2460.5,3109,0
1283.8,3118.2,0
2251.5,1622.5,0
7961,37,0
38,7962,0
1435.5,1741.5,0
2,5,0
46235,NaN,0
2853,1601.5,0
2131.1,3087.3,0
1386.5,316,0
811.66,849.15,0
2248.6,2100.4,0
1301.5,1907,0
34,0,0
1511.3,3185,0
1867.5,2854,0
2602.9,1703.8,0
2230.4,82.2,0
263.5,683.5,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
886,2677.5,0
3287.2,NaN,0
1216.7,267,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
1629,2176,0
3287.2,NaN,0
3287.2,NaN,0
2061.5,2348.6,0
3287.2,NaN,0
3287.2,NaN,0
2183.9,1456,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3002.8,785,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
1805.8,2666.7,0
3062.6,1350.2,0
666.34,415.6,0
46235,NaN,0
46235,NaN,0
46235,NaN,0
46235,NaN,0
1584.5,2702.5,0
46235,NaN,0
46235,NaN,0
46235,NaN,0
46235,NaN,0
2658.8,420.17,0
2675,1545.5,0
46235,NaN,0
639.04,954.21,0
729.25,2336.3,0
46235,NaN,0
973.67,432.67,0
990.92,282.54,0
1021.4,1538.4,0
46235,NaN,0
1332.9,2439.9,0
46235,NaN,0
1519.9,655.21,0
1542.6,2471.4,0
2179.7,1768.3,0
1685.9,842.44,0
1743.9,2016.4,0
1812.2,1523.6,0
1929.8,892.25,0
1929.5,2290.5,0
1977,2328.5,0
46235,NaN,0
2015.6,1061.4,0
2035.8,2711.9,0
2047.2,2734.8,0
46235,NaN,0
2162.7,1523.7,0
2259.7,2933.2,0
2262.9,3042,0
2276.6,879.71,0
2477.3,2917.3,0
2537.9,2908.6,0
2614.8,2924,0
2642.4,327.07,0
46235,NaN,0
2730.6,2241.1,0
2808.6,3110.7,0
2820.8,1533.8,0
46235,NaN,0
3168.3,1851.9,0
2751,682.5,0
1382.2,1852.3,0
46235,3287.2,0
46235,3287.2,0
NaN,3287.2,0
NaN,3287.2,0
NaN,3287.2,0
316.8,790.45,0
NaN,3287.2,0
716.82,2851.9,0
NaN,3287.2,0
921.38,742.24,0
NaN,3287.2,0
1095.4,2770.4,0
1108.3,1919.4,0
1188.2,897.43,0
1259.5,3044.5,0
1257.7,1472,0
NaN,3287.2,0
1581.9,2728.4,0
NaN,3287.2,0
1647.1,2795.9,0
1655.8,1139.3,0
1707.2,870.5,0
1723,3106.2,0
NaN,3287.2,0
NaN,3287.2,0
1908.2,387.45,0
NaN,3287.2,0
NaN,3287.2,0
NaN,3287.2,0
2134.1,3278.8,0
2235.2,56.211,0
NaN,3287.2,0
2346.8,370.38,0
2354.2,2665.2,0
NaN,3287.2,0
NaN,3287.2,0
3253.3,1317.7,0
NaN,3287.2,0
NaN,3287.2,0
2772.2,1686.8,0
NaN,3287.2,0
2872.6,2128.7,0
2888.6,2771.3,0
NaN,3287.2,0
2996.7,497.2,0
2997.3,1171.9,0
3006.7,562.89,0
NaN,3287.2,0
NaN,3287.2,0
NaN,3287.2,0
3191,2317,0
NaN,3287.2,0
2881,2976,0
2,2,0
6047.5,1.5284e+05,0
NaN,3286.2,0
750.5,1198.5,0
993.67,1379.7,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
1405.3,2473.8,0
1590.4,3223.8,0
1672,1409.8,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
2108.9,2170.1,0
NaN,3286.2,0
NaN,3286.2,0
2246.7,1485.7,0
NaN,3286.2,0
NaN,3286.2,0
2461.3,1723.9,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
NaN,3286.2,0
3090.5,1940,0
3103,42.5,0
2897.8,2610.6,0
1354,2609.5,0
1.185e+06,15068,0
1817.3,2150.3,0
1702,2967.5,0
2206.9,23.412,0
1459.5,819,0
15474,797,0
1626,2948,0
0,1.9438,0
1004,1484.5,0
3001.3,2509,0
2438.3,1765.7,0
2994.5,1428.5,0
2312.5,2838.5,0
552,1156,0
46235,NaN,0
46235,NaN,0
1568.7,3104.9,0
1862.1,451.56,0
46235,NaN,0
2586.9,3077.7,0
1215.9,1953.4,0
1395.5,3164.3,0
46235,3286.2,0
46235,3286.2,0
1741,904,0
46235,3286.2,0
1819.2,130.4,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
1511.4,2918.1,0
3286.2,46235,0
3286.2,46235,0
3286.2,NaN,0
3286.2,NaN,0
2478,551.25,0
1522.2,570,0
1540,2430.5,0
990.33,2274,0
22065,5026,0
1935.3,3262.3,0
1524.2,2627.5,0
2,1,0
10,0,0
2503,894,0
1078.5,543.92,0
1698,227.5,0
1344.6,1998.2,0
1341.7,1040.8,0
1285.5,1282.3,0
1299.5,2947.5,0
1675.8,730.5,0
2177.5,481.5,0
2780.2,1940.4,0
2137,268.5,0
1820.8,979.08,0
1621,2246.1,0
1170.5,1255.5,0
1747.5,1209,0
5039.3,1.9935e+05,0
2643.5,2801,0
1460.2,1415.2,0
1178.6,789.2,0
1.8342e+05,6022.3,0
1567,1971.8,0
2177.5,2439.5,0
2858.2,2979.3,0
880.25,1626.4,0
2,1,0
2003,1445,0
2139.5,2229.5,0
68,0,0
2936.5,1120,0
1219.1,69.714,0
2822,1537,0
1.2561e+06,5551.4,0
3018.5,2696,0
NaN,NaN,0
0,1.9701,0
3507,3925,0
1022.8,2044,0
1244.5,977.81,0
2239.3,2704.2,0
2768.3,363.58,0
1893,1177.5,0
812.5,2775.5,0
1.8688,2314.3,0
2113.5,2147,0
1592.5,801,0
3195.5,56,0
1751.2,1163.2,0
46235,3286.2,0
46235,3286.2,0
34,2,0
929.8,494.8,0
1524.8,2390.1,0
1567.5,1892.5,0
1764.7,636.03,0
1867,3045.6,0
1294,2890.5,0
2584,333.5,0
1354,1030,0
1.1685e+06,1.0317e+06,0
913,1139.5,0
1739.5,1701.5,0
1208.1,2462.3,0
711,539.5,0
2,2,0
1053.1,1057.8,0
805.5,2449,0
2478.5,530,0
2,1,0
2908,2023.5,0
1259,140.5,0
874,519.5,0
750.5,621.5,0
3,0,0
1833,2940.5,0
2491.7,2632.3,0
1811.5,1419,0
18,0,0
9292,8674,0
1838,569,0
1478.8,929.36,0
2,0,0
NaN,3287.2,0
2564.3,3224,0
2024.3,1720.1,0
1357,3128,0
2375,1127.3,0
1436,1499,0
2,2,0
732,1069.5,0
781.5,534,0
1523.7,3047.7,0
1296.8,1227.7,0
2026.2,2.1248e+05,0
2020.6,2279,0
2,0,0
1026.5,1640.5,0
6,0,0
526.5,354,0
1460,3122.5,0
3008.3,2847.7,0
3191.5,80,0
1034.8,2248.2,0
1.7621,933.4,0
1.6294,2167.4,0
1.7621,2872.8,0
1.7621,1477.8,0
1.7621,2707,0
934.5,411,0
1.7038,1322.5,0
1.708,1094.4,0
1.708,1273.4,0
1.8092,1784.4,0
1.6765,1951.4,0
1.708,2188.3,0
1.7327,2363,0
1.805,2396.3,0
1.708,2806,0
1.708,2862.6,0
1.708,3111.4,0
1.708,3180.4,0
1.708,3189.8,0
2312.5,2218,0
2005.3,1663.7,0
2217.7,1520.7,0
937.5,2085.5,0
771.67,979.67,0
1174.3,1558.7,0
1217.5,2160,0
262,355,0
400.5,2042.5,0
2040.2,2358.5,0
46235,3286.2,0
46235,3286.2,0
2411.5,916.75,0
46235,3286.2,0
2777.6,1064.3,0
1292,568.2,0
2193,2432,0
2252,645.5,0
2976.6,2192.6,0
3095.3,3239.8,0
3216.8,1541.2,0
1157.8,614,0
1266,2176.5,0
2958.5,2605.5,0
1129,2004,0
2098.2,2062,0
3067.5,2384,0
3209.2,431,0
1507.8,1620.5,0
1.2582e+06,1.2582e+06,0
3,5,0
1564.8,1918.2,0
758.5,2913,0
2901.3,518.33,0
1568.5,1522.5,0
1.0249e+06,1.1848e+06,0
1728.5,2464.5,0
2237.3,2428.4,0
1002.7,301.33,0
2,3,0
1642,2241,0
2492.7,804.2,0
16143,1.2067e+06,0
1279,544.5,0
2,1,0
2,1,0
362,657,0
1.1344e+06,1.4575e+05,0
2613,2791.5,0
711.32,389.14,0
755.5,2012,0
15216,3132,0
3287.2,NaN,0
3287.2,NaN,0
1141.4,3228.7,0
1176.7,1329.2,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
1428,109.12,0
3287.2,NaN,0
1571.7,1858.2,0
1685.4,2624.5,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
2120,860.5,0
3287.2,NaN,0
3287.2,NaN,0
2264,1067,0
2315.7,3078.7,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
2407.9,2470.8,0
3287.2,NaN,0
2423.6,2629.6,0
2441.7,887.64,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
2759.3,3187.3,0
2799,2349.8,0
3287.2,NaN,0
3045.2,2240.8,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
3287.2,NaN,0
46235,3287.2,0
2163.3,16.667,0
NaN,46235,0
1772.5,1496,0
1160.2,245.3,0
NaN,46235,0
NaN,46235,0
636.5,2030.5,0
1169.4,3275.6,0
3287.2,46235,0
3287.2,NaN,0
3287.2,NaN,0
843.29,2071,0
3287.2,NaN,0
2643.8,1586,0
3287.2,NaN,0
3481,3745,0
1443,759.5,0
5,6,0
2193,2111,0
1595.5,2631.1,0
2299.2,1902.7,0
3286.2,46235,0
1450.7,890.67,0
2477.1,2961.7,0
2551.5,335,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
1684.1,998.5,0
3286.2,46235,0
1793.8,2641.7,0
2688,2373.3,0
5149,1495,0
3286.2,NaN,0
1303.5,304.5,0
1884.5,1227.5,0
1922.5,1860.5,0
1460.5,673.5,0
1573.3,2138.1,0
2163.5,2156,0
944.5,1686.5,0
2,4,0
3250.5,3147.5,0
923.02,1066.6,0
2287,1876.7,0
2103,2200.5,0
1488.5,1683,0
540,393.5,0
